,name,state,location_type,cocoa,area_harvested_cocoa,area_planted_cocoa,coffee,area_planted_coffee,area_harvested_coffee,area_planted_corn,area_harvested_corn,corn,rice,area_planted_rice,area_harvested_rice,area_planted_soy,soy,area_harvested_soy,area_harvested_sugarcane,area_planted_sugarcane,sugarcane
5238,Serrinha dos Pintos,Rio Grande do Norte,city,0,0,0,0,0,0,240,240,81,0,0,0,0,0,0,0,0,0
5239,Serrita,Pernambuco,city,0,0,0,0,0,0,2500,750,900,0,0,0,0,0,0,0,0,0
5240,Serro,Minas Gerais,city,0,0,0,66,107,107,240,240,720,0,0,0,0,0,0,180,180,7200
5241,Serrolandia,Bahia,city,0,0,0,0,0,0,400,400,56,0,0,0,0,0,0,0,0,0
5242,Sertaneja,Parana,city,0,0,0,2,2,2,29030,29030,144196,0,0,0,32200,108200,32200,20,20,1560
5243,Sertanopolis,Parana,city,0,0,0,33,35,35,26500,26500,144558,0,0,0,30000,98800,30000,0,0,0
5244,Sertania,Pernambuco,city,0,0,0,0,0,0,1730,500,127,0,0,0,0,0,0,0,0,0
5245,Sertao,Rio Grande do Sul,city,0,0,0,0,0,0,3000,3000,9000,0,0,0,31000,74400,31000,0,0,0
5246,Sertao Alagoano,Alagoas,macroregion,0,0,0,0,0,0,26520,5604,6266,0,0,0,0,0,0,55,55,2800
5247,Sertao Paraibano,Paraiba,macroregion,0,0,0,24,20,20,40617,40617,33540,3037,2034,2034,37,56,37,339,339,14393
5248,Sertao Pernambucano,Pernambuco,macroregion,0,0,0,41,103,103,132640,86279,43667,12,6,4,0,0,0,548,548,20543
5249,Sertao Santana,Rio Grande do Sul,city,0,0,0,0,0,0,1380,1380,7038,10850,1400,1400,700,2310,700,50,50,2000
5250,Sertao Sergipano,Sergipe,macroregion,0,0,0,0,0,0,94900,94900,421130,0,0,0,0,0,0,0,0,0
5251,Sertao de Crateus,Ceara,microregion,0,0,0,0,0,0,73770,73770,79965,0,0,0,0,0,0,22,22,725
5252,Sertao de Inhamuns,Ceara,microregion,0,0,0,0,0,0,37505,37345,19993,0,0,0,0,0,0,37,37,1324
5253,Sertao de Quixeramobim,Ceara,microregion,0,0,0,0,0,0,41686,41686,36812,0,0,0,0,0,0,6,6,210
5254,Sertao de Senador Pompeu,Ceara,microregion,0,0,0,0,0,0,62400,62400,75612,75,31,31,0,0,0,307,307,10574
5255,Sertao do Moxoto,Pernambuco,microregion,0,0,0,0,0,0,13590,6360,2876,0,0,0,0,0,0,0,0,0
5256,Sertaozinho,Paraiba,city,0,0,0,0,0,0,40,40,20,0,0,0,0,0,0,0,0,0
5257,Sertaozinho,Sao Paulo,city,0,0,0,0,0,0,240,240,1200,0,0,0,400,1200,400,27500,27500,2337500
5258,Sertoes Cearenses,Ceara,macroregion,0,0,0,0,0,0,215361,215201,212382,75,31,31,0,0,0,372,372,12833
5259,Sete Barras,Sao Paulo,city,0,0,0,2,2,2,50,50,150,965,240,240,0,0,0,2,2,80
5260,Sete Lagoas,Minas Gerais,microregion,0,0,0,0,0,0,2550,2550,13792,6,2,2,1996,7442,1996,850,850,43629
5261,Sete Lagoas,Minas Gerais,city,0,0,0,0,0,0,160,160,800,0,0,0,16,48,16,30,30,1500
5262,Sete Quedas,Mato Grosso do Sul,city,0,0,0,0,0,0,20000,20000,88000,0,0,0,29000,48384,28800,0,0,0
5263,Sete de Setembro,Rio Grande do Sul,city,0,0,0,0,0,0,650,650,871,0,0,0,7080,1206,7080,30,30,180
5264,Setubinha,Minas Gerais,city,0,0,0,907,840,840,600,600,900,3,3,3,0,0,0,80,80,2880
5265,Severiano Melo,Rio Grande do Norte,city,0,0,0,0,0,0,150,112,145,0,0,0,0,0,0,0,0,0
5266,Severiano de Almeida,Rio Grande do Sul,city,0,0,0,0,0,0,1200,1200,3600,0,0,0,3900,5850,3900,30,30,1200
5267,Severinia,Sao Paulo,city,0,0,0,0,0,0,250,250,1800,0,0,0,350,1365,350,6900,6900,483000
5268,Sideropolis,Santa Catarina,city,0,0,0,0,0,0,320,320,2560,781,110,110,0,0,0,52,52,2600
5269,Sidrolandia,Mato Grosso do Sul,city,0,0,0,0,4,0,210800,210800,1050120,0,0,0,251000,632520,251000,4934,4934,366037
5270,Sigefredo Pacheco,Piaui,city,0,0,0,0,0,0,1500,1500,660,18,25,25,0,0,0,0,0,0
5271,Silva Jardim,Rio de Janeiro,city,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,100,100,6000
5272,Silvanopolis,Tocantins,city,0,0,0,0,0,0,5240,5240,21374,167,45,45,23000,69460,23000,5,5,218
5273,Silveira Martins,Rio Grande do Sul,city,0,0,0,0,0,0,393,393,831,0,0,0,4500,10800,4500,15,15,750
5274,Silveiras,Sao Paulo,city,0,0,0,0,0,0,20,20,81,0,0,0,0,0,0,10,10,650
5275,Silveirania,Minas Gerais,city,0,0,0,2,2,2,5,5,28,0,0,0,0,0,0,25,25,1550
5276,Silves,Amazonas,city,0,0,0,9,16,16,0,0,0,0,0,0,0,0,0,0,0,0
5277,Silvianopolis,Minas Gerais,city,0,0,0,1404,1560,1560,1500,1500,12150,0,0,0,900,3510,900,0,0,0
5278,Silvania,Goias,city,0,0,0,0,0,0,42500,42500,250000,44,20,20,85000,310250,85000,0,0,0
5279,Simolandia,Goias,city,0,0,0,0,0,0,0,0,0,0,0,0,640,2105,640,0,0,0
5280,Simonesia,Minas Gerais,city,0,0,0,18630,10350,10350,450,450,1674,0,0,0,0,0,0,16,16,672
5281,Simplicio Mendes,Piaui,city,0,0,0,0,0,0,1518,1518,273,1,3,3,0,0,0,0,0,0
5282,Simao Dias,Sergipe,city,0,0,0,0,0,0,26000,26000,156000,0,0,0,0,0,0,0,0,0
5283,Simao Pereira,Minas Gerais,city,0,0,0,0,0,0,15,15,90,0,0,0,0,0,0,2,2,110
5284,Simoes,Piaui,city,0,0,0,0,0,0,1800,1800,1782,0,0,0,0,0,0,0,0,0
5285,Simoes Filho,Bahia,city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,97
5286,Sinimbu,Rio Grande do Sul,city,0,0,0,0,0,0,2500,1900,5320,16,8,8,1250,2250,1250,90,90,2250
5287,Sinop,Mato Grosso,microregion,0,0,0,173,286,286,703000,703000,4193640,104492,29500,29500,960000,3285920,960000,25,25,500
5288,Sinop,Mato Grosso,city,0,0,0,0,0,0,118000,118000,719800,12240,3000,3000,171000,581400,171000,0,0,0
5289,Siqueira Campos,Parana,city,0,0,0,1530,850,850,4050,4050,23000,260,100,100,5300,20988,5300,210,210,10500
5290,Sirinhaem,Pernambuco,city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,28000,1680000
5291,Siriri,Sergipe,city,0,0,0,0,0,0,100,100,218,0,0,0,0,0,0,940,940,50760
5292,Sobradinho,Bahia,city,0,0,0,0,0,0,166,166,48,0,0,0,0,0,0,0,0,0
5293,Sobradinho,Rio Grande do Sul,city,0,0,0,0,0,0,1200,1200,3240,0,0,0,2350,4230,2350,5,5,60
5294,Sobrado,Paraiba,city,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,115,115,5750
5295,Sobral,Ceara,microregion,0,0,0,2,5,5,27802,27802,11691,128,170,170,0,0,0,14,14,674
5296,Sobral,Ceara,city,0,0,0,0,0,0,4220,4220,1303,1,1,1,0,0,0,5,5,215
5297,Sobralia,Minas Gerais,city,0,0,0,0,0,0,40,40,144,6,5,5,0,0,0,0,0,0
5298,Socorro,Sao Paulo,city,0,0,0,4050,2700,2700,2150,2150,12400,7,3,3,900,3600,900,300,300,24000
5299,Socorro do Piaui,Piaui,city,0,0,0,0,0,0,1675,1675,854,5,10,10,0,0,0,0,0,0
5300,Soledade,Paraiba,city,0,0,0,0,0,0,450,450,360,0,0,0,0,0,0,0,0,0
5301,Soledade,Rio Grande do Sul,microregion,0,0,0,0,0,0,9352,9352,12228,0,0,0,105820,169744,102620,16,16,342
5302,Soledade,Rio Grande do Sul,city,0,0,0,0,0,0,1200,1200,1080,0,0,0,48000,86400,48000,0,0,0
5303,Soledade de Minas,Minas Gerais,city,0,0,0,600,400,400,200,200,1200,0,0,0,80,240,80,0,0,0
5304,Solidao,Pernambuco,city,0,0,0,0,0,0,1600,1600,1280,0,0,0,0,0,0,15,15,300
5305,Solonopole,Ceara,city,0,0,0,0,0,0,5200,5200,4368,0,0,0,0,0,0,45,45,1800
5306,Solanea,Paraiba,city,0,0,0,0,0,0,800,800,440,0,0,0,0,0,0,25,25,1250
5307,Sombrio,Santa Catarina,city,0,0,0,0,0,0,1400,1400,11760,12201,1479,1479,150,450,150,0,0,0
5308,Sonora,Mato Grosso do Sul,city,0,0,0,0,0,0,40000,40000,237600,0,0,0,60000,234000,60000,21303,21303,1744342
5309,Sooretama,Espirito Santo,city,79,90,90,24300,9000,9000,20,20,56,0,0,0,0,0,0,20,20,1245
5310,Sorocaba,Sao Paulo,microregion,0,0,0,130,111,111,9801,9801,54853,0,0,0,7380,25957,7380,19687,19687,1575399
5311,Sorocaba,Sao Paulo,city,0,0,0,0,0,0,512,512,2782,0,0,0,500,1500,500,242,242,24200
5312,Sorriso,Mato Grosso,city,0,0,0,0,0,0,535000,535000,3787800,0,0,0,598500,2118690,598500,1800,1800,126000
5313,Sossego,Paraiba,city,0,0,0,0,0,0,84,84,84,0,0,0,0,0,0,0,0,0
5314,Soure,Para,city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5315,Sousa,Paraiba,microregion,0,0,0,0,0,0,3594,3594,3225,998,468,468,37,56,37,92,92,4030
5316,Sousa,Paraiba,city,0,0,0,0,0,0,950,950,1425,630,350,350,37,56,37,9,9,360
5317,Souto Soares,Bahia,city,0,0,0,48,100,100,2160,2160,3326,0,0,0,0,0,0,32,32,260
5318,Suape,Pernambuco,microregion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48000,48000,2752000
5319,Sucupira,Tocantins,city,0,0,0,0,0,0,1100,1100,6435,70,22,22,16628,50638,16628,0,0,0
5320,Sucupira do Norte,Maranhao,city,0,0,0,0,0,0,685,685,3295,737,434,434,8018,24054,8018,111,111,3125
5321,Sucupira do Riachao,Maranhao,city,0,0,0,0,0,0,380,380,901,201,149,149,1000,2700,1000,282,282,8569
5322,Sud Mennucci,Sao Paulo,city,0,0,0,0,0,0,980,980,5330,0,0,0,1578,5681,1578,9000,9000,675000
5323,Sudeste Mato-grossense,Mato Grosso,macroregion,0,0,0,27,15,15,772360,770170,4830404,1015,350,350,1503773,5615605,1503773,47457,48762,3151665
5324,Sudeste Paraense,Para,macroregion,12886,16131,16131,9,10,10,220162,220162,611805,26997,10069,10069,664890,1988378,664890,17014,17014,1190798
5325,Sudeste Paranaense,Parana,macroregion,0,0,0,0,0,0,92170,92170,534324,1267,620,620,360600,1201490,360600,327,327,12193
5326,Sudeste Piauiense,Piaui,macroregion,0,0,0,0,0,0,82052,82052,47045,583,642,642,1222,3666,1222,92,92,2849
5327,Sudeste Rio-grandense,Rio Grande do Sul,macroregion,0,0,0,0,0,0,55943,54443,200486,1591109,182337,182337,580486,1419882,577986,0,0,0
5328,Sudeste de Roraima,Roraima,microregion,144,90,90,0,0,0,150,150,700,0,0,0,0,0,0,55,55,1020
5329,Sudoeste Amazonense,Amazonas,macroregion,35,90,100,188,23,16,851,824,1747,446,212,206,0,0,0,121,121,5041
5330,Sudoeste Mato-grossense,Mato Grosso,macroregion,5,8,8,159,120,120,139148,139148,689805,2700,900,900,289301,1039783,289301,120418,120433,9192551
5331,Sudoeste Paraense,Para,macroregion,111861,105968,105968,62,66,66,27695,27695,101747,26010,9323,9323,37430,124026,37430,109,109,4763
5332,Sudoeste Paranaense,Parana,macroregion,0,0,0,0,0,0,192350,187850,835757,53,38,38,485362,726523,482812,756,756,34670
5333,Sudoeste Piauiense,Piaui,macroregion,0,0,0,0,0,0,418284,415708,2462955,27858,12914,12875,850065,2994156,850065,499,499,24802
5334,Sudoeste Rio-grandense,Rio Grande do Sul,macroregion,0,0,0,0,0,0,53287,52851,196994,3132978,391765,368028,980906,1113118,939593,82,82,1470
5335,Sudoeste de Goias,Goias,microregion,0,0,0,0,0,0,1035900,1035900,5956050,225,65,65,1355300,5093250,1355300,203600,205600,17463039
5336,Sudoeste de Mato Grosso do Sul,Mato Grosso do Sul,macroregion,0,0,0,64,172,172,1676370,1669489,9107512,45452,7556,7556,2336533,4259946,2299194,408794,408794,27281954
5337,Sul Amazonense,Amazonas,macroregion,363,697,697,405,256,256,1306,1306,2893,2499,843,843,5900,13740,5900,45,45,1945
5338,Sul Baiano,Bahia,macroregion,90719,355398,355398,118142,41204,41204,1210,910,1120,0,0,0,0,0,0,46896,46896,2765183
5339,Sul Brasil,Santa Catarina,city,0,0,0,0,0,0,550,550,3960,3,3,3,350,945,350,0,0,0
5340,Sul Catarinense,Santa Catarina,macroregion,0,0,0,0,0,0,21787,21687,162117,802718,96900,96888,10428,30115,10378,875,875,40866
5341,Sul Cearense,Ceara,macroregion,0,0,0,0,0,0,73764,73764,131857,578,314,314,0,0,0,417,417,32567
5342,Sul Espirito-santense,Espirito Santo,macroregion,6,15,15,192957,108440,108440,7187,7187,18963,0,0,0,0,0,0,9301,9301,360097
5343,Sul Fluminense,Rio de Janeiro,macroregion,0,0,0,17,16,16,74,74,158,0,0,0,0,0,0,143,148,7045
5344,Sul Goiano,Goias,macroregion,0,0,0,6807,2543,2543,1573457,1550788,8425624,2274,747,745,2799627,10547179,2799627,740841,742856,59993336
5345,Sul Maranhense,Maranhao,macroregion,0,0,0,0,0,0,330546,330546,1706633,28730,11764,11764,707040,2232684,707040,26303,26303,1750051
5346,Sul de Roraima,Roraima,macroregion,144,90,90,0,0,0,950,950,4700,35,10,10,7227,26312,7227,55,55,1020
5347,Sul do Amapa,Amapa,macroregion,0,0,0,0,0,0,1888,1882,1709,671,646,643,4884,13715,4880,108,108,2975
5348,Sul/Sudoeste de Minas,Minas Gerais,macroregion,0,0,0,521753,420822,420822,189873,189873,1203361,5667,929,929,164847,639997,164847,32220,32220,2315220
5349,Sulina,Parana,city,0,0,0,0,0,0,800,800,3800,5,2,2,5350,19795,5350,30,30,1200
5350,Sumare,Sao Paulo,city,0,0,0,0,0,0,300,300,2067,0,0,0,500,1400,500,800,800,119000
5351,Sumidouro,Rio de Janeiro,city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5352,Sume,Paraiba,city,0,0,0,0,0,0,645,394,118,0,0,0,0,0,0,0,0,0
5353,Surubim,Pernambuco,city,0,0,0,0,0,0,2100,420,231,0,0,0,0,0,0,0,0,0
5354,Sussuapara,Piaui,city,0,0,0,0,0,0,300,300,108,0,0,0,0,0,0,0,0,0
5355,Suzano,Sao Paulo,city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5356,Suzanapolis,Sao Paulo,city,0,0,0,0,0,0,340,340,1887,0,0,0,1100,2970,1100,11000,11000,825000
5357,Satiro Dias,Bahia,city,0,0,0,0,0,0,7565,7565,52199,0,0,0,0,0,0,0,0,0
5358,Sao Benedito,Ceara,city,0,0,0,41,150,150,2910,2910,3492,0,0,0,0,0,0,2000,2000,140000
5359,Sao Benedito do Rio Preto,Maranhao,city,0,0,0,0,0,0,335,335,240,166,210,210,1420,4250,1420,11,11,350
5360,Sao Benedito do Sul,Pernambuco,city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,275,15125
5361,Sao Bentinho,Paraiba,city,0,0,0,0,0,0,128,128,92,0,0,0,0,0,0,0,0,0
5362,Sao Bento,Maranhao,city,0,0,0,0,0,0,324,324,289,96,107,107,0,0,0,0,0,0
5363,Sao Bento,Paraiba,city,0,0,0,0,0,0,130,130,78,0,0,0,0,0,0,0,0,0
5364,Sao Bento Abade,Minas Gerais,city,0,0,0,900,750,750,900,900,9180,0,0,0,1000,3900,1000,0,0,0
5365,Sao Bento do Norte,Rio Grande do Norte,city,0,0,0,0,0,0,100,100,70,0,0,0,0,0,0,0,0,0
5366,Sao Bento do Sapucai,Sao Paulo,city,0,0,0,0,0,0,80,80,240,0,0,0,0,0,0,0,0,0
5367,Sao Bento do Sul,Santa Catarina,microregion,0,0,0,0,0,0,3800,3800,28000,74,20,20,12700,41520,12700,0,0,0
5368,Sao Bento do Sul,Santa Catarina,city,0,0,0,0,0,0,900,900,6480,74,20,20,1300,3960,1300,0,0,0
5369,Sao Bento do Tocantins,Tocantins,city,0,0,0,0,0,0,735,735,2250,1049,329,329,0,0,0,0,0,0
5370,Sao Bento do Trairi,Rio Grande do Norte,city,0,0,0,0,0,0,540,540,43,0,0,0,0,0,0,0,0,0
5371,Sao Bento do Una,Pernambuco,city,0,0,0,0,0,0,1200,1200,432,0,0,0,0,0,0,0,0,0
5372,Sao Bernardino,Santa Catarina,city,0,0,0,0,0,0,500,500,2100,0,0,0,1400,1400,1400,30,30,1500
5373,Sao Bernardo,Maranhao,city,0,0,0,0,0,0,1315,1315,2709,95,72,72,1860,5400,1860,54,54,1761
5374,Sao Bernardo do Campo,Sao Paulo,city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5375,Sao Bonifacio,Santa Catarina,city,0,0,0,0,0,0,128,128,750,9,3,3,0,0,0,32,32,1649
5376,Sao Borja,Rio Grande do Sul,city,0,0,0,0,0,0,10000,10000,45600,267114,35635,31822,85000,82500,85000,0,0,0
5377,Sao Braz do Piaui,Piaui,city,0,0,0,0,0,0,1610,1610,708,0,0,0,0,0,0,0,0,0
5378,Sao Bras,Alagoas,city,0,0,0,0,0,0,280,200,412,0,0,0,0,0,0,0,0,0
5379,Sao Bras do Suacui,Minas Gerais,city,0,0,0,0,0,0,80,80,360,0,0,0,0,0,0,0,0,0
5380,Sao Caetano de Odivelas,Para,city,0,0,0,0,0,0,20,20,18,30,50,50,0,0,0,0,0,0
5381,Sao Caetano do Sul,Sao Paulo,city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5382,Sao Caitano,Pernambuco,city,0,0,0,0,0,0,400,80,4,0,0,0,0,0,0,0,0,0
5383,Sao Carlos,Santa Catarina,city,0,0,0,0,0,0,900,900,6480,0,0,0,870,2163,870,0,0,0
5384,Sao Carlos,Sao Paulo,microregion,0,0,0,1562,1830,1830,5940,5940,41367,54,15,15,3350,11480,3350,118400,118400,9934000
5385,Sao Carlos,Sao Paulo,city,0,0,0,580,790,790,1800,1800,10840,0,0,0,1800,6600,1800,38000,38000,3230000
5386,Sao Carlos do Ivai,Parana,city,0,0,0,0,0,0,4500,4500,17550,0,0,0,5500,8250,5500,7678,7678,561810
5387,Sao Cristovao,Sergipe,city,0,0,0,0,0,0,126,126,121,0,0,0,0,0,0,382,393,23302
5388,Sao Cristovao do Sul,Santa Catarina,city,0,0,0,0,0,0,30,30,180,0,0,0,300,1080,300,0,0,0
5389,Sao Desiderio,Bahia,city,0,0,0,5669,2200,2200,43500,43500,351134,7,10,10,384400,1434027,384400,80,80,1533
5390,Sao Domingos,Bahia,city,0,0,0,0,0,0,152,152,3,0,0,0,0,0,0,0,0,0
5391,Sao Domingos,Goias,city,0,0,0,0,0,0,250,0,0,0,0,0,3165,12344,3165,0,0,0
5392,Sao Domingos,Paraiba,city,0,0,0,0,0,0,96,96,58,0,0,0,0,0,0,0,0,0
5393,Sao Domingos,Santa Catarina,city,0,0,0,0,0,0,3100,3100,22320,0,0,0,19600,35136,19600,8,8,348
5394,Sao Domingos,Sergipe,city,0,0,0,0,0,0,100,100,307,0,0,0,0,0,0,0,0,0
5395,Sao Domingos das Dores,Minas Gerais,city,0,0,0,3000,2500,2500,75,75,360,0,0,0,0,0,0,0,0,0
5396,Sao Domingos do Araguaia,Para,city,26,30,30,0,0,0,927,927,1483,0,0,0,0,0,0,0,0,0
5397,Sao Domingos do Azeitao,Maranhao,city,0,0,0,0,0,0,4037,4037,21424,1882,784,784,30817,115471,30817,25,25,690
5398,Sao Domingos do Capim,Para,city,168,350,350,0,0,0,350,350,280,60,50,50,0,0,0,0,0,0
5399,Sao Domingos do Cariri,Paraiba,city,0,0,0,0,0,0,200,100,24,0,0,0,0,0,0,0,0,0
5400,Sao Domingos do Maranhao,Maranhao,city,0,0,0,0,0,0,1550,1550,4890,392,238,238,1200,4266,1200,0,0,0
5401,Sao Domingos do Norte,Espirito Santo,city,150,150,150,13662,5060,5060,7,7,21,3,1,1,0,0,0,5,5,225
5402,Sao Domingos do Prata,Minas Gerais,city,0,0,0,138,128,128,200,200,780,0,0,0,0,0,0,280,280,12600
5403,Sao Domingos do Sul,Rio Grande do Sul,city,0,0,0,0,0,0,850,850,3060,0,0,0,1700,2992,1700,1,1,16
5404,Sao Felipe,Bahia,city,8,9,9,0,0,0,30,30,29,0,0,0,0,0,0,100,100,2083
5405,Sao Felipe D'Oeste,Rondonia,city,33,80,80,700,210,210,2980,2980,10850,7,4,4,1675,5676,1675,1,1,33
5406,Sao Fernando,Rio Grande do Norte,city,0,0,0,0,0,0,130,130,91,0,0,0,0,0,0,0,0,0
5407,Sao Fidelis,Rio de Janeiro,city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,4489
5408,Sao Francisco,Minas Gerais,city,0,0,0,0,0,0,1850,1450,4145,0,0,0,0,0,0,180,180,6480
5409,Sao Francisco,Paraiba,city,0,0,0,0,0,0,170,170,119,0,0,0,0,0,0,0,0,0
5410,Sao Francisco,Sao Paulo,city,0,0,0,0,0,0,30,30,72,0,0,0,40,120,40,1400,1400,126000
5411,Sao Francisco,Sergipe,city,0,0,0,0,0,0,888,888,2349,0,0,0,0,0,0,144,144,6174
5412,Sao Francisco Pernambucano,Pernambuco,macroregion,0,0,0,0,0,0,22080,6138,2359,1800,300,300,0,0,0,184,184,6700
5413,Sao Francisco de Assis,Rio Grande do Sul,city,0,0,0,0,0,0,1300,1300,1560,25295,3150,3150,57000,30780,57000,12,12,420
5414,Sao Francisco de Assis do Piaui,Piaui,city,0,0,0,0,0,0,860,860,172,1,6,6,0,0,0,0,0,0
5415,Sao Francisco de Goias,Goias,city,0,0,0,0,0,0,900,900,3700,60,30,30,1500,4050,1500,0,0,0
5416,Sao Francisco de Itabapoana,Rio de Janeiro,city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,14000,643328
5417,Sao Francisco de Paula,Minas Gerais,city,0,0,0,4617,2850,2850,1200,1200,7560,0,0,0,90,324,90,17,17,680
5418,Sao Francisco de Paula,Rio Grande do Sul,city,0,0,0,0,0,0,3750,3750,18000,0,0,0,7900,21330,7900,0,0,0
5419,Sao Francisco de Sales,Minas Gerais,city,0,0,0,0,0,0,1700,1700,6300,0,0,0,1500,4860,1500,13520,13520,986960
5420,Sao Francisco do Brejao,Maranhao,city,0,0,0,0,0,0,315,315,932,15,9,9,0,0,0,0,0,0
5421,Sao Francisco do Conde,Bahia,city,90,160,160,0,0,0,3,3,5,0,0,0,0,0,0,30,30,620
5422,Sao Francisco do Gloria,Minas Gerais,city,0,0,0,1328,1363,1363,40,40,156,0,0,0,0,0,0,3,3,150
5423,Sao Francisco do Guapore,Rondonia,city,2,7,7,1097,710,710,4730,4730,17680,7200,2400,2400,3742,11689,3742,0,0,0
5424,Sao Francisco do Maranhao,Maranhao,city,0,0,0,0,0,0,360,360,1296,553,384,384,700,2100,700,0,0,0
5425,Sao Francisco do Oeste,Rio Grande do Norte,city,0,0,0,0,0,0,300,280,151,5,2,2,0,0,0,0,0,0
5426,Sao Francisco do Para,Para,city,0,0,0,0,0,0,300,300,180,0,0,0,0,0,0,100,100,6000
5427,Sao Francisco do Piaui,Piaui,city,0,0,0,0,0,0,683,683,737,11,15,15,0,0,0,0,0,0
5428,Sao Francisco do Sul,Santa Catarina,city,0,0,0,0,0,0,0,0,0,140,40,40,0,0,0,12,12,720
5429,Sao Felix,Bahia,city,0,0,0,0,0,0,10,10,14,0,0,0,0,0,0,1,1,11
5430,Sao Felix de Balsas,Maranhao,city,0,0,0,0,0,0,2150,2150,9009,2970,1250,1250,4900,14364,4900,0,0,0
5431,Sao Felix de Minas,Minas Gerais,city,0,0,0,17,14,14,16,16,24,0,0,0,0,0,0,30,30,990
5432,Sao Felix do Araguaia,Mato Grosso,city,0,0,0,0,0,0,104950,104950,659507,3549,1183,1183,240094,936367,240094,0,0,0
5433,Sao Felix do Coribe,Bahia,city,0,0,0,0,0,0,510,470,2739,0,0,0,0,0,0,40,40,2400
5434,Sao Felix do Piaui,Piaui,city,0,0,0,0,0,0,180,180,107,45,76,76,0,0,0,0,0,0
5435,Sao Felix do Tocantins,Tocantins,city,0,0,0,0,0,0,52,52,168,0,0,0,0,0,0,0,0,0
5436,Sao Felix do Xingu,Para,microregion,8926,10148,10148,0,0,0,13397,13397,51362,1313,718,718,17568,52713,17568,0,0,0
5437,Sao Felix do Xingu,Para,city,3764,4000,4000,0,0,0,6000,6000,28719,149,110,110,5500,21450,5500,0,0,0
5438,Sao Gabriel,Bahia,city,0,0,0,0,0,0,1160,1160,879,0,0,0,0,0,0,0,0,0
5439,Sao Gabriel,Rio Grande do Sul,city,0,0,0,0,0,0,3000,2920,4964,225337,25800,25800,136000,163200,136000,0,0,0
5440,Sao Gabriel da Cachoeira,Amazonas,city,0,0,0,0,0,0,2,2,6,2,2,1,0,0,0,0,0,0
5441,Sao Gabriel da Palha,Espirito Santo,city,81,90,90,22410,8300,8300,48,48,101,0,0,0,0,0,0,20,20,900
5442,Sao Gabriel do Oeste,Mato Grosso do Sul,city,0,0,0,0,0,0,81800,81800,499440,0,0,0,120000,544320,120000,0,0,0
5443,Sao Geraldo,Minas Gerais,city,0,0,0,601,385,385,140,140,630,0,0,0,0,0,0,28,28,1176
5444,Sao Geraldo da Piedade,Minas Gerais,city,0,0,0,0,0,0,60,60,162,0,0,0,0,0,0,45,45,2700
5445,Sao Geraldo do Araguaia,Para,city,933,1060,1060,0,0,0,5900,5900,19470,0,0,0,0,0,0,0,0,0
5446,Sao Geraldo do Baixio,Minas Gerais,city,0,0,0,77,32,32,130,130,383,30,15,15,0,0,0,55,55,2200
5447,Sao Goncalo,Rio de Janeiro,city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,1631
5448,Sao Goncalo do Abaete,Minas Gerais,city,0,0,0,630,420,420,4000,4000,25950,0,0,0,1500,4500,1500,210,210,18480
5449,Sao Goncalo do Amarante,Ceara,city,0,0,0,0,0,0,1350,1350,338,0,0,0,0,0,0,20,20,1000
5450,Sao Goncalo do Amarante,Rio Grande do Norte,city,0,0,0,0,0,0,500,500,150,0,0,0,0,0,0,100,100,7000
5451,Sao Goncalo do Gurgueia,Piaui,city,0,0,0,0,0,0,321,321,272,15,16,16,720,2592,720,0,0,0
5452,Sao Goncalo do Para,Minas Gerais,city,0,0,0,0,0,0,150,150,780,0,0,0,0,0,0,0,0,0
5453,Sao Goncalo do Piaui,Piaui,city,0,0,0,0,0,0,664,664,3313,214,90,90,2400,9360,2400,0,0,0
5454,Sao Goncalo do Rio Abaixo,Minas Gerais,city,0,0,0,12,10,10,30,30,126,0,0,0,0,0,0,180,180,10440
5455,Sao Goncalo do Rio Preto,Minas Gerais,city,0,0,0,102,34,34,100,100,180,0,0,0,0,0,0,60,60,2100
5456,Sao Goncalo do Sapucai,Minas Gerais,city,0,0,0,9612,8900,8900,1500,1500,13050,0,0,0,3200,11520,3200,0,0,0
5457,Sao Goncalo dos Campos,Bahia,city,0,0,0,0,0,0,500,500,284,0,0,0,0,0,0,0,0,0
5458,Sao Gotardo,Minas Gerais,city,0,0,0,2888,1925,1925,4500,4500,30900,0,0,0,1500,4500,1500,200,200,9600
5459,Sao Jeronimo,Rio Grande do Sul,microregion,0,0,0,0,0,0,7250,6930,25960,140752,18010,18010,57635,135133,57635,19,19,629
